Time (s),Force (N),Displacement (mm),Strain,Stress (MPa)
46.795,0.2939333333333333,5.494053333333333,0.13735133333333333,0.24494444444444444
46.845,0.29546666666666666,5.546493333333333,0.13866233333333333,0.24622222222222223
47.263,0.2967333333333333,5.598553333333333,0.13996383333333334,0.24727777777777776
47.313,0.2972,5.6510533333333335,0.14127633333333334,0.2476666666666667
47.731,0.2971333333333333,5.703173333333334,0.14257933333333334,0.2476111111111111
47.781,0.29619999999999996,5.75574,0.1438935,0.24683333333333332
48.199,0.29566666666666663,5.807926666666666,0.14519816666666666,0.24638888888888888
48.249,0.2946,5.860553333333333,0.14651383333333332,0.2455
48.667,0.29446666666666665,5.91274,0.14781850000000002,0.24538888888888888
48.717,0.2941333333333333,5.965426666666667,0.14913566666666667,0.24511111111111109
49.135,0.2946666666666667,6.017673333333334,0.15044183333333333,0.24555555555555558
49.185,0.2959333333333333,6.070426666666666,0.15176066666666665,0.24661111111111111
49.603,0.298,6.122673333333334,0.15306683333333335,0.24833333333333332
49.653,0.3002666666666666,6.175426666666667,0.15438566666666667,0.2502222222222222
50.071,0.304,6.227673333333333,0.1556918333333333,0.25333333333333335
50.121,0.3076666666666667,6.280426666666667,0.1570106666666667,0.25638888888888894
50.539,0.3122,6.332673333333333,0.15831683333333332,0.26016666666666666
50.589,0.317,6.385426666666667,0.15963566666666668,0.26416666666666666
51.007,0.3228,6.437673333333334,0.16094183333333334,0.269
51.057,0.32913333333333333,6.490426666666667,0.16226066666666666,0.2742777777777778
51.475,0.33626666666666666,6.542613333333334,0.16356533333333334,0.2802222222222222
51.525,0.34299999999999997,6.5953,0.1648825,0.28583333333333333
51.943,0.34986666666666666,6.647426666666666,0.16618566666666665,0.29155555555555557
51.993,0.3558,6.700053333333333,0.16750133333333334,0.29650000000000004
52.411,0.36173333333333335,6.752113333333333,0.16880283333333332,0.30144444444444446
52.461,0.36679999999999996,6.80468,0.17011700000000002,0.30566666666666664
52.878,0.37113333333333337,6.85668,0.17141699999999999,0.3092777777777778
52.928,0.37466666666666665,6.90912,0.172728,0.31222222222222223
53.346,0.37733333333333335,6.961119999999999,0.174028,0.31444444444444447
53.396,0.37853333333333333,7.01356,0.175339,0.31544444444444447
53.814,0.3797333333333333,7.0655,0.1766375,0.3164444444444444
53.864,0.3800666666666667,7.1178799999999995,0.177947,0.3167222222222223
54.282,0.38066666666666665,7.169753333333333,0.17924383333333332,0.31722222222222224
54.332,0.38026666666666664,7.222066666666667,0.18055166666666667,0.3168888888888889
54.75,0.38053333333333333,7.27388,0.181847,0.3171111111111111
54.8,0.38,7.326193333333333,0.18315483333333332,0.3166666666666667
55.218,0.38,7.378073333333333,0.18445183333333331,0.3166666666666667
55.268,0.3798666666666667,7.430506666666667,0.1857626666666667,0.3165555555555556
55.686,0.3806,7.482506666666667,0.18706266666666665,0.31716666666666665
55.736,0.3813333333333333,7.535073333333333,0.18837683333333333,0.31777777777777777
56.154,0.3834,7.5871933333333335,0.18967983333333333,0.3195
56.204,0.3862,7.639880000000001,0.19099700000000003,0.32183333333333336
56.622,0.38980000000000004,7.692193333333333,0.1923048333333333,0.32483333333333336
56.672,0.39426666666666665,7.74494,0.1936235,0.32855555555555555
57.089,0.4000666666666667,7.797313333333333,0.19493283333333333,0.3333888888888889
57.139,0.40586666666666665,7.85012,0.196253,0.3382222222222222
57.557,0.4126666666666667,7.90262,0.1975655,0.3438888888888889
57.607,0.4192,7.95556,0.198889,0.3493333333333334
58.025,0.4266666666666667,8.008186666666667,0.20020466666666667,0.35555555555555557
58.075,0.43346666666666667,8.061246666666667,0.20153116666666668,0.3612222222222222
58.493,0.4404,8.113993333333333,0.20284983333333334,0.36700000000000005
58.543,0.4468,8.167113333333333,0.20417783333333334,0.37233333333333335
58.961,0.4533333333333333,8.219866666666666,0.20549666666666666,0.37777777777777777
59.012,0.45899999999999996,8.273053333333333,0.20682633333333333,0.3825
59.429,0.46473333333333333,8.32574,0.20814349999999998,0.3872777777777778
59.479,0.46913333333333335,8.378866666666665,0.20947166666666664,0.3909444444444445
59.897,0.4734,8.431493333333332,0.2107873333333333,0.3945
59.947,0.47686666666666666,8.484553333333333,0.2121138333333333,0.3973888888888889
60.365,0.48046666666666665,8.53712,0.213428,0.4003888888888889
60.415,0.4827333333333333,8.59012,0.21475300000000003,0.40227777777777773
60.833,0.48486666666666667,8.642686666666666,0.21606716666666664,0.40405555555555556
60.883,0.486,8.69562,0.2173905,0.405
61.301,0.48766666666666664,8.74812,0.218703,0.40638888888888886
61.351,0.4884,8.800993333333334,0.22002483333333336,0.40700000000000003
61.769,0.48973333333333335,8.853433333333333,0.22133583333333334,0.40811111111111115
61.819,0.49093333333333333,8.906246666666668,0.2226561666666667,0.40911111111111115
62.237,0.49260000000000004,8.958626666666667,0.22396566666666667,0.41050000000000003
62.287,0.4941333333333333,9.011373333333333,0.22528433333333334,0.4117777777777778
62.705,0.4967333333333333,9.063626666666666,0.22659066666666666,0.41394444444444445
62.755,0.49926666666666664,9.116373333333334,0.22790933333333335,0.41605555555555557
63.173,0.5030666666666667,9.168626666666666,0.22921566666666665,0.4192222222222222
63.223,0.507,9.221373333333334,0.23053433333333334,0.42250000000000004
63.641,0.5118,9.273626666666667,0.23184066666666667,0.42650000000000005
63.691,0.5164666666666666,9.326373333333333,0.23315933333333333,0.4303888888888889
64.109,0.5222666666666667,9.378626666666666,0.23446566666666663,0.43522222222222223
64.159,0.5282,9.431373333333333,0.23578433333333332,0.4401666666666667
64.577,0.5349333333333334,9.483626666666668,0.2370906666666667,0.44577777777777783
64.627,0.5411333333333334,9.53644,0.238411,0.4509444444444445
65.045,0.5482666666666667,9.588753333333333,0.23971883333333333,0.4568888888888889
65.095,0.5548,9.641566666666668,0.2410391666666667,0.4623333333333333
65.513,0.5612666666666667,9.69388,0.242347,0.46772222222222226
65.563,0.5672666666666667,9.746753333333334,0.24366883333333336,0.47272222222222227
65.981,0.5730000000000001,9.799126666666666,0.24497816666666666,0.4775000000000001
66.031,0.5776666666666667,9.852,0.24630000000000002,0.4813888888888889
66.449,0.5818666666666666,9.904373333333332,0.2476093333333333,0.48488888888888887
66.499,0.5848,9.957306666666666,0.24893266666666664,0.48733333333333334
66.916,0.5881333333333333,10.009746666666667,0.25024366666666664,0.4901111111111111
66.966,0.5906,10.06262,0.2515655,0.4921666666666667
67.384,0.5933333333333334,10.11506,0.2528765,0.4944444444444445
67.434,0.5949333333333333,10.167933333333334,0.25419833333333336,0.49577777777777776
67.852,0.5967333333333333,10.220373333333333,0.2555093333333333,0.4972777777777778
67.902,0.5977333333333333,10.273246666666667,0.25683116666666667,0.4981111111111111
68.32,0.5998,10.325619999999999,0.2581405,0.49983333333333335
68.37,0.6009333333333333,10.378433333333334,0.25946083333333336,0.5007777777777778
68.788,0.6032,10.430806666666665,0.26077016666666664,0.5026666666666667
68.838,0.6055333333333334,10.48362,0.2620905,0.5046111111111111
69.256,0.6091333333333334,10.535933333333332,0.2633983333333333,0.5076111111111112
69.306,0.613,10.588746666666667,0.26471866666666666,0.5108333333333334
69.724,0.6185333333333334,10.64112,0.26602800000000004,0.5154444444444445
69.774,0.6245333333333334,10.693999999999999,0.26735,0.5204444444444445
70.192,0.6318,10.746313333333335,0.2686578333333334,0.5265000000000001
70.242,0.6386666666666667,10.799126666666666,0.26997816666666663,0.5322222222222223
70.66,0.6466,10.8515,0.2712875,0.5388333333333333
70.71,0.6542666666666667,10.904313333333333,0.2726078333333333,0.5452222222222223
71.127,0.6625333333333334,10.956686666666666,0.27391716666666666,0.5521111111111112
71.177,0.6706,11.009433333333334,0.27523583333333335,0.5588333333333333
71.595,0.6794666666666667,11.061873333333333,0.2765468333333333,0.5662222222222223
71.645,0.6872666666666666,11.114686666666667,0.27786716666666667,0.5727222222222221
72.063,0.6948666666666666,11.167186666666668,0.2791796666666667,0.5790555555555555
72.113,0.7013333333333333,11.220059999999998,0.28050149999999996,0.5844444444444444
72.531,0.7078666666666666,11.27262,0.2818155,0.5898888888888889
72.581,0.7131333333333333,11.325553333333334,0.28313883333333334,0.5942777777777778
72.999,0.718,11.378053333333332,0.2844513333333333,0.5983333333333334
73.049,0.7212,11.430926666666666,0.28577316666666663,0.601
73.467,0.7242666666666666,11.48336,0.287084,0.6035555555555555
73.518,0.7260666666666666,11.5363,0.28840750000000004,0.6050555555555556
73.935,0.7287333333333332,11.588733333333332,0.2897183333333333,0.6072777777777777
73.985,0.7303333333333334,11.641673333333333,0.29104183333333333,0.6086111111111112
74.403,0.7318666666666667,11.694106666666666,0.29235266666666665,0.6098888888888889
74.453,0.7327999999999999,11.747046666666668,0.2936761666666667,0.6106666666666666
74.871,0.7349333333333333,11.799546666666666,0.2949886666666667,0.6124444444444445
74.921,0.7362666666666667,11.85242,0.29631050000000003,0.6135555555555556
75.339,0.7386,11.904853333333334,0.29762133333333335,0.6155
75.389,0.7411333333333333,11.957666666666666,0.29894166666666666,0.6176111111111111
75.807,0.7446,12.01004,0.300251,0.6205
75.857,0.748,12.062793333333333,0.3015698333333333,0.6233333333333334
76.275,0.7525999999999999,12.115106666666666,0.30287766666666666,0.6271666666666667
76.325,0.7576,12.16786,0.3041965,0.6313333333333334
76.743,0.7639333333333334,12.220173333333333,0.3055043333333333,0.6366111111111111
76.793,0.7704000000000001,12.272926666666667,0.30682316666666665,0.6420000000000001
77.211,0.778,12.325173333333334,0.30812933333333337,0.6483333333333334
77.261,0.7847333333333334,12.377926666666667,0.3094481666666667,0.6539444444444446
77.679,0.7926666666666667,12.430173333333332,0.3107543333333333,0.6605555555555557
77.729,0.8006666666666666,12.482926666666666,0.3120731666666666,0.6672222222222223
78.147,0.8093333333333333,12.535173333333335,0.31337933333333334,0.6744444444444445
78.197,0.8168000000000001,12.587986666666666,0.31469966666666666,0.6806666666666668
78.615,0.8247333333333333,12.6403,0.3160075,0.6872777777777778
78.665,0.8316666666666667,12.693113333333335,0.31732783333333336,0.6930555555555555
79.083,0.8384,12.745426666666667,0.31863566666666665,0.6986666666666668
79.133,0.8442000000000001,12.798306666666667,0.3199576666666667,0.7035000000000001
79.55,0.8497333333333333,12.85068,0.321267,0.7081111111111111
79.6,0.8540666666666666,12.903493333333333,0.32258733333333334,0.7117222222222223
